자치구,위도,경도,geometry
송파구,37.4809331764125,127.133023460838,POINT (967554.6123824778 1942474.228208679)
송파구,37.4810321308449,127.12762203864,POINT (967077.0997155093 1942487.081448356)
송파구,37.4812698364258,127.144676208496,POINT (968585.0077623057 1942507.6266174102)
송파구,37.4813862848491,127.127576269957,POINT (967073.2085809617 1942526.3883258596)
송파구,37.4814374134144,127.14750365105,POINT (968835.0588811453 1942525.2784786068)
송파구,37.4815635681152,127.141983032227,POINT (968347.0209638262 1942541.11601884)
송파구,37.4819423553799,127.128757378719,POINT (967177.8765982863 1942587.668026354)
송파구,37.4825048873106,127.129377374697,POINT (967232.9372434483 1942649.8610121838)
송파구,37.4835085914476,127.128566427478,POINT (967161.6797323488 1942761.4974227622)
송파구,37.4843139648438,127.129608154297,POINT (967254.1302990373 1942850.4850975284)
송파구,37.4845161437988,127.130744934082,POINT (967354.7198829306 1942872.5206586444)
송파구,37.4847205449692,127.128179101424,POINT (967127.9672354534 1942896.090289324)
송파구,37.4853630065917,127.132179260254,POINT (967481.8939954583 1942965.9777540918)
송파구,37.4857978820801,127.129341125488,POINT (967231.170674037 1943015.2081881526)
송파구,37.4862684702654,127.113397212566,POINT (965821.8264847476 1943073.0854528497)
송파구,37.4865455627441,127.122993469238,POINT (966670.3236609375 1943100.3864093032)
송파구,37.4866788712478,127.124397206365,POINT (966794.4820540899 1943114.680027506)
송파구,37.4868094367734,127.114993462206,POINT (965963.1912145765 1943132.523629442)
송파구,37.4870956565697,127.125349275767,POINT (966878.8349683492 1943160.5840746823)
송파구,37.4872894287109,127.128616333008,POINT (967167.7464950769 1943180.9373617766)
송파구,37.4873008728027,127.123123168945,POINT (966682.1253981326 1943184.1368828535)
송파구,37.4873800202244,127.122532159391,POINT (966629.9120842903 1943193.1270620334)
송파구,37.4874114990234,127.126640319824,POINT (966993.1096842635 1943195.1711680205)
송파구,37.4874350760749,127.13129645682,POINT (967404.7475635497 1943196.1646124802)
송파구,37.4876670837402,127.124313354492,POINT (966787.5065247238 1943224.3448890815)
송파구,37.4879310792498,127.118230409666,POINT (966249.8618570659 1943255.7967132404)
송파구,37.4880209238884,127.122807967978,POINT (966654.5799482196 1943264.1331359388)
송파구,37.488039,127.124815,POINT (966832.0189869595 1943265.4295525146)
송파구,37.4881268062014,127.135329827032,POINT (967761.6163637795 1943271.518400577)
송파구,37.4885787963867,127.122444152832,POINT (966622.6651983373 1943326.1541397648)
송파구,37.488733,127.120777,POINT (966475.3510670871 1943343.8543468637)
송파구,37.4887657165527,127.127342224121,POINT (967055.7565340144 1943345.1663103416)
송파구,37.4889218787107,127.124963220309,POINT (966845.5125582472 1943363.3265970224)
송파구,37.4889602661133,127.123756408691,POINT (966738.8430534541 1943368.0111122313)
송파구,37.4889717102051,127.125602722168,POINT (966902.0688278632 1943368.6300271777)
송파구,37.4895042117637,127.134955300498,POINT (967729.0990727205 1943424.4602545341)
송파구,37.4895439147949,127.126129150391,POINT (966948.8590741457 1943431.9272027174)
송파구,37.4895928114144,127.144914192847,POINT (968609.5311282845 1943430.9224385514)
송파구,37.4896007062249,127.110009408612,POINT (965523.8530620665 1943444.009273001)
송파구,37.4897155761719,127.133407592773,POINT (967592.3685116011 1943448.4413418914)
송파구,37.4897499084473,127.142875671387,POINT (968429.3862670533 1943449.03294618)
송파구,37.4897880554199,127.124336242676,POINT (966790.4689313208 1943459.6438906058)
송파구,37.4899101257324,127.121192932129,POINT (966512.6465651654 1943474.3002593955)
송파구,37.4900345350865,127.127524482689,POINT (967072.4258438621 1943485.8691512293)
송파구,37.4900537645213,127.124331615865,POINT (966790.1775457672 1943489.1241079997)
송파구,37.4901428222656,127.122467041016,POINT (966625.3844707584 1943499.6638612112)
송파구,37.4901859829338,127.148391116931,POINT (968917.146677156 1943495.5769727533)
송파구,37.4902229309082,127.133987426758,POINT (967643.8462293573 1943504.5293699112)
송파구,37.4906565990133,127.11530700366,POINT (965992.6543186153 1943559.2263651271)
송파구,37.4907049973183,127.125910123533,POINT (966930.0083517389 1943560.8181884678)
송파구,37.4907569885254,127.156921386719,POINT (969671.4710235114 1943556.1436493336)
송파구,37.4908065795898,127.149139404297,POINT (968983.5534474633 1943564.1810230655)
송파구,37.4909027947998,127.147224476717,POINT (968814.3112741127 1943575.4880863642)
송파구,37.4911047156772,127.143508328473,POINT (968485.88399752 1943599.127376113)
송파구,37.491117,127.158031,POINT (969769.7074624613 1943595.7274873278)
송파구,37.491129,127.116895,POINT (966133.2490349278 1943611.063517698)
송파구,37.49116,127.148508,POINT (968927.8828611281 1943603.5987742208)
송파구,37.491276090405,127.147986353596,POINT (968881.8169956969 1943616.650506008)
송파구,37.4912814224934,127.147528451457,POINT (968841.3402981785 1943617.3935298203)
송파구,37.4914837637068,127.12508365322,POINT (966857.2912167374 1943647.507600066)
송파구,37.4916152954102,127.158355712891,POINT (969798.6130266736 1943650.905646186)
송파구,37.4917691684573,127.147359136176,POINT (968826.5754027228 1943671.5616024258)
송파구,37.4917695151639,127.118897242237,POINT (966310.5370252639 1943681.4058168277)
송파구,37.4918365478516,127.148216247559,POINT (968902.372166226 1943678.7533829757)
송파구,37.491869291473,127.155473925742,POINT (969543.9651053826 1943680.0131978022)
송파구,37.4920082092285,127.156440734863,POINT (969629.4873518541 1943695.1127922705)
송파구,37.4920692443848,127.150344848633,POINT (969090.6366678786 1943703.8683798544)
송파구,37.4921009610621,127.145813634776,POINT (968690.0912458649 1943708.884610315)
송파구,37.4921364241451,127.148568682995,POINT (968933.6517084956 1943711.906200077)
송파구,37.4922383255223,127.149246379733,POINT (968993.6020733757 1943722.988008828)
송파구,37.4922409057617,127.144241333008,POINT (968551.1587162602 1943724.9346267993)
송파구,37.4922738018273,127.144901260733,POINT (968609.5098729248 1943728.3639479985)
송파구,37.4923909471524,127.12620821225,POINT (966957.1025625801 1943747.7580149039)
송파구,37.4924432833836,127.158230671535,POINT (969787.8928341155 1943742.805247323)
송파구,37.4925422668457,127.131072998047,POINT (967387.2131276283 1943762.8493532927)
송파구,37.492546378977,127.14595688217,POINT (968702.9401472568 1943758.252997238)
송파구,37.492589,127.144139,POINT (968542.2585057729 1943763.5874595342)
송파구,37.4926300048828,127.123016357422,POINT (966675.0502814841 1943775.4050251702)
송파구,37.4927704243007,127.155174665739,POINT (969517.8767182599 1943780.084461822)
송파구,37.4927978515625,127.135398864746,POINT (967769.7267079536 1943789.714782488)
송파구,37.4928015725094,127.153474799721,POINT (969367.6229557162 1943784.0919477409)
송파구,37.492862701416,127.15705871582,POINT (969684.462180612 1943789.7135361778)
송파구,37.4928794851896,127.142706908554,POINT (968415.7850086845 1943796.294323517)
송파구,37.493091583252,127.154510498047,POINT (969459.2957205591 1943815.930089695)
송파구,37.4931265880925,127.141692433754,POINT (968326.210884933 1943824.0495501435)
송파구,37.4931653606954,127.127682723105,POINT (967087.7884508573 1943833.1573028266)
송파구,37.4932060241699,127.155113220215,POINT (969512.6220562975 1943828.431132893)
송파구,37.4932077906642,127.126898215361,POINT (967018.4577075029 1943838.1392010574)
송파구,37.4933023593729,127.125551469242,POINT (966899.4490091436 1943849.1036712048)
송파구,37.4933637430884,127.155992675742,POINT (969590.4285517775 1943845.6444741294)
송파구,37.4933899550424,127.153315326233,POINT (969353.7660737439 1943849.4208040684)
송파구,37.4933929443359,127.142189025879,POINT (968370.2212730518 1943853.4329532138)
송파구,37.4934539794922,127.14624786377,POINT (968729.0411204259 1943858.8482740002)
송파구,37.4934787105825,127.147397807515,POINT (968830.704388628 1943861.2106192852)
송파구,37.49349,127.134441,POINT (967685.3505994545 1943866.8322753797)
송파구,37.4935308723646,127.137136012094,POINT (967923.6023364962 1943870.445009396)
송파구,37.493589456377,127.157721819673,POINT (969743.3730089115 1943870.1285880501)
송파구,37.4936616834181,127.155440113728,POINT (969541.7039944838 1943878.877532513)
송파구,37.4936928836129,127.12216744972,POINT (966600.4807778916 1943893.625003329)
송파구,37.4937591552734,127.157035827637,POINT (969682.8012504998 1943889.176220323)
송파구,37.4937975391262,127.119043599755,POINT (966324.3856316181 1943906.348809879)
송파구,37.4938918847293,127.145410330594,POINT (968655.1876784924 1943907.709392516)
송파구,37.4939024027949,127.136749221706,POINT (967889.5698397415 1943911.7956241632)
송파구,37.4940737672896,127.12612436862,POINT (966950.4323553795 1943934.4847869722)
송파구,37.4941100633757,127.144092245258,POINT (968538.7634635769 1943932.354536292)
송파구,37.4941177368164,127.141510009766,POINT (968310.5036321575 1943934.0720506676)
송파구,37.4941997897104,127.154991150891,POINT (969502.235404512 1943938.7220554817)
송파구,37.4942684197874,127.153888932027,POINT (969404.8301949481 1943946.693773237)
송파구,37.494286,127.153263,POINT (969349.506708061 1943948.8478084519)
송파구,37.4945045639824,127.14724325129,POINT (968817.4684090058 1943975.0731430147)
송파구,37.4945945739746,127.156318664551,POINT (969619.7439807226 1943982.0913454834)
송파구,37.4946595674421,127.157504643663,POINT (969724.6070463713 1943988.9198027775)
송파구,37.4948501586914,127.117469787598,POINT (966185.7385285815 1944023.6939777029)
송파구,37.4948727184793,127.131336334936,POINT (967411.504538654 1944021.3057372265)
송파구,37.4949836730957,127.124198913574,POINT (966780.6298635829 1944036.1103971822)
송파구,37.4950675964355,127.155685424805,POINT (969563.959536549 1944034.7744766755)
송파구,37.495083764944,127.134502674061,POINT (967691.4890434332 1944043.628368272)
송파구,37.495174407959,127.121429443359,POINT (966535.9035293809 1944058.252128479)
송파구,37.4952201843262,127.125999450684,POINT (966939.8952667911 1944061.7157821355)
송파구,37.4952507019042,127.155418395996,POINT (969540.429542519 1944055.1751373487)
송파구,37.495329859905,127.125422045589,POINT (966888.9032710765 1944074.0864963627)
송파구,37.4954071044922,127.134628295898,POINT (967702.7327983098 1944079.45756261)
송파구,37.4954986572266,127.119338989258,POINT (966351.2606652187 1944094.9706282574)
송파구,37.4956588745117,127.124710083008,POINT (966826.1141097182 1944110.8391086848)
송파구,37.4957885742188,127.120651245117,POINT (966467.3883161951 1944126.6666437665)
송파구,37.4958284953185,127.15086678401,POINT (969138.3225797721 1944120.7599561338)
송파구,37.4958730096567,127.134555174731,POINT (967696.4698641422 1944131.171641491)
송파구,37.4960754986727,127.144860782896,POINT (968607.5229358212 1944150.1494418592)
송파구,37.4961048640961,127.125926379502,POINT (966933.8261121319 1944159.8906352671)
송파구,37.4961166381836,127.11856842041,POINT (966283.4233770622 1944163.8071620534)
송파구,37.4961929321289,127.149559020996,POINT (969022.8728481584 1944161.6212963783)
송파구,37.4962615966797,127.155654907227,POINT (969561.7464977228 1944167.2504149145)
송파구,37.4962752852359,127.136466069374,POINT (967865.5565422887 1944175.1472671384)
송파구,37.4963228390823,127.148958034624,POINT (968969.8024118001 1944176.2315360208)
송파구,37.4965682425448,127.134781017899,POINT (967716.7326429543 1944208.2254909808)
송파구,37.49658248259,127.126817478589,POINT (967012.8050419545 1944212.5664839859)
송파구,37.4966926574707,127.152221679688,POINT (969258.4433849958 1944216.189413784)
송파구,37.4967578131129,127.140742349131,POINT (968243.762294277 1944227.229085366)
송파구,37.4967727661133,127.153953552246,POINT (969411.5638887839 1944224.512683805)
송파구,37.4969177246094,127.153022766113,POINT (969329.3469841987 1944240.8977245383)
송파구,37.4970982374608,127.131442485313,POINT (967421.8546514298 1944268.1751153253)
송파구,37.4971008300781,127.149803161621,POINT (969044.8284113004 1944262.2660083312)
송파구,37.4971116439565,127.155479505943,POINT (969546.5871069111 1944261.6140343477)
송파구,37.4971604044822,127.128314660936,POINT (967145.401051858 1944276.1593278674)
송파구,37.4973519471835,127.145287469029,POINT (968645.7735940407 1944291.6204211575)
송파구,37.4973551066333,127.126803417816,POINT (967011.902011332 1944298.2887960076)
송파구,37.4974098205566,127.141075134277,POINT (968273.4544613454 1944299.4526237193)
송파구,37.4974351335197,127.120520683457,POINT (966456.5837316794 1944309.3877467504)
송파구,37.4974783158159,127.151385053993,POINT (969184.8131946566 1944303.6263810166)
송파구,37.4974973719761,127.125989306105,POINT (966940.0023963124 1944314.3578112926)
송파구,37.4975543740221,127.150338992476,POINT (969092.3795287177 1944312.407505375)
송파구,37.4975651401645,127.152964985879,POINT (969324.5043758762 1944312.7428571708)
송파구,37.49762965015,127.097509302021,POINT (964422.6163467702 1944339.417541397)
송파구,37.497730255127,127.13436126709,POINT (967680.1297444097 1944337.2869122028)
송파구,37.4977874755859,127.146270751953,POINT (968732.8711388853 1944339.6122159145)
송파구,37.4978599328134,127.148511545512,POINT (968930.971891642 1944346.9088183763)
송파구,37.4978675842285,127.098815917969,POINT (964538.2251357943 1944365.3216454063)
송파구,37.4978713989258,127.151870727539,POINT (969227.9048656942 1944347.0773570582)
송파구,37.4978772228693,127.144063747655,POINT (968537.8247847513 1944350.3045139906)
송파구,37.4978981018066,127.148010253906,POINT (968886.6770427586 1944351.3089981708)
송파구,37.4979858398438,127.155601501465,POINT (969557.7256418724 1944358.5605891827)
송파구,37.4980316162109,127.14966583252,POINT (969033.0737137843 1944365.5755167329)
송파구,37.4981288815442,127.146976495527,POINT (968795.3960808172 1944377.254656759)
송파구,37.4981792469754,127.126197993756,POINT (966958.749470708 1944389.933938429)
송파구,37.498242,127.116994,POINT (966145.2117181899 1944400.166819394)
송파구,37.4982986450195,127.100631713867,POINT (964698.9319785015 1944412.4623729207)
송파구,37.4983367919922,127.148948669434,POINT (968969.8079206487 1944399.668875787)
송파구,37.4983499996139,127.09453256819,POINT (964159.8368760761 1944420.4648567615)
송파구,37.4984060676485,127.143870281294,POINT (968520.9457062052 1944409.0409167572)
송파구,37.4984384870588,127.144594828348,POINT (968585.0037394768 1944412.3955471432)
송파구,37.4985198974609,127.153579711914,POINT (969379.2319388032 1944418.466456815)
송파구,37.4985237121582,127.151260375977,POINT (969174.2221988767 1944419.646761835)
송파구,37.4985405258007,127.152617923916,POINT (969294.225787721 1944421.0683688005)
송파구,37.4985624466948,127.142018078229,POINT (968357.2910154533 1944427.011194723)
송파구,37.4985885620117,127.150360107422,POINT (969094.672168352 1944427.1366409375)
송파구,37.4990285141758,127.144321925089,POINT (968561.1285465921 1944477.946153223)
송파구,37.4990338947965,127.154814611095,POINT (969488.596580434 1944475.0898964184)
송파구,37.4990498141176,127.146409514714,POINT (968745.6629405662 1944479.6139597916)
송파구,37.4990864871952,127.092459865127,POINT (963976.9790606058 1944502.9645429286)
송파구,37.4991188049316,127.149116516113,POINT (968984.9677436805 1944486.3725407226)
송파구,37.4991798400879,127.102554321289,POINT (964869.2891497954 1944509.5057125734)
송파구,37.499210357666,127.117805480957,POINT (966217.3769339881 1944507.308001938)
송파구,37.4992637634277,127.10376739502,POINT (964976.5538693783 1944518.3643449808)
송파구,37.4993133544922,127.092979431152,POINT (964023.0132491406 1944527.935230474)
송파구,37.4993362426758,127.098831176758,POINT (964540.2683998961 1944528.2537506046)
송파구,37.4993896484375,127.096626281738,POINT (964345.3999782398 1944535.0117592982)
송파구,37.499498577266,127.137489186072,POINT (967957.3721764584 1944532.4007421199)
송파구,37.4995231628417,127.152267456055,POINT (969263.6499276109 1944530.1996195584)
송파구,37.4995360901082,127.100887912989,POINT (964722.1602561134 1944549.6525860839)
송파구,37.499624630883,127.097462681505,POINT (964419.4419940383 1944560.7649747513)
송파구,37.4996295816933,127.12227293488,POINT (966612.4486052191 1944552.2239204636)
송파구,37.499813079834,127.138671875,POINT (968062.0453360429 1944566.8906761347)
송파구,37.49982,127.153345,POINT (969359.0164745394 1944562.7803235434)
송파구,37.4998462683247,127.112653172426,POINT (965762.2468718488 1944579.7198465643)
송파구,37.499864788432,127.148014773523,POINT (968887.8925244643 1944569.4979495518)
송파구,37.4999045141965,127.091045335216,POINT (963852.3406442308 1944594.26155447)
송파구,37.499927520752,127.154022216797,POINT (969418.9199969374 1944574.488756547)
송파구,37.4999809265137,127.092002868652,POINT (963937.0145153063 1944602.3716633343)
송파구,37.5000530657507,127.096232563141,POINT (964310.9144069694 1944608.7627279283)
송파구,37.5000534830456,127.150863648513,POINT (969139.7841398225 1944589.4943971096)
송파구,37.5000762939453,127.105278015137,POINT (965110.4578956664 1944607.9481187987)
송파구,37.5001373291016,127.092842102051,POINT (964011.2699926904 1944619.4022532413)
송파구,37.5002288818359,127.15306854248,POINT (969334.7474120186 1944608.233011919)
송파구,37.5002517700195,127.149894714355,POINT (969054.2214544232 1944611.8111324299)
송파구,37.5095291137695,127.122337341309,POINT (966622.549092933 1945650.488405583)
송파구,37.500262,127.118046,POINT (966239.1102649608 1944623.8943495)
송파구,37.500282,127.096859,POINT (964366.3943204076 1944633.9241022347)
송파구,37.5002830721101,127.08938321178,POINT (963705.6074940301 1944636.899725282)
송파구,37.5003197468239,127.107393577695,POINT (965297.5662601014 1944634.1754417235)
송파구,37.5003318786621,127.102073669434,POINT (964827.3439454475 1944637.4962332314)
송파구,37.5003356933594,127.116096496582,POINT (966066.8264586576 1944632.7712340932)
송파구,37.500337156089,127.100218548441,POINT (964663.3718375851 1944638.7766333686)
송파구,37.5004461440187,127.112864722065,POINT (965781.2196623632 1944646.1951036444)
송파구,37.5005035400391,127.154090881348,POINT (969425.2241686492 1944638.3718562943)
송파구,37.5005157892494,127.098783366899,POINT (964536.6002797133 1944659.134614891)
송파구,37.5005270396972,127.144265135832,POINT (968556.7372250387 1944644.2163361846)
송파구,37.5006637573242,127.128631591797,POINT (967174.9493998584 1944664.7220303388)
송파구,37.5006980895996,127.112274169922,POINT (965729.1358647713 1944674.3616596889)
송파구,37.5007142263937,127.093464267565,POINT (964066.5399717963 1944683.167463394)
송파구,37.5072593688965,127.111625671387,POINT (965674.8192974128 1945402.5285211732)
송파구,37.5008276405942,127.137809263667,POINT (967986.2316303849 1944679.7423907255)
송파구,37.500846862793,127.090103149414,POINT (963769.515436348 1944699.1711880038)
송파구,37.5008723379185,127.09485538381,POINT (964189.5759866538 1944700.1786665032)
송파구,37.5009536743164,127.100601196289,POINT (964697.48443535 1944707.0316366935)
송파구,37.5009537554924,127.148586754595,POINT (968938.9014084861 1944690.1225103003)
송파구,37.5009552160149,127.109578870013,POINT (965491.0172252493 1944703.8729906918)
송파구,37.5009880065917,127.088203430176,POINT (963601.6683953519 1944715.5631741453)
송파구,37.5010185241699,127.149490356445,POINT (969018.7969799011 1944697.0103196604)
송파구,37.5010452270508,127.140754699707,POINT (968246.6695584478 1944702.884304309)
송파구,37.5010719299316,127.10863494873,POINT (965407.6383536434 1944717.1681475865)
송파구,37.501074,127.086644,POINT (963463.8730304748 1944725.7078211731)
송파구,37.501163482666,127.12801361084,POINT (967120.5453289782 1944720.3789091522)
송파구,37.5011711120605,127.104721069336,POINT (965061.7392935758 1944729.6175101756)
송파구,37.5011749267578,127.132392883301,POINT (967507.6306066191 1944720.1276344354)
송파구,37.5011940002441,127.147048950195,POINT (968803.0757775654 1944717.2846718815)
송파구,37.5011983770549,127.154036074406,POINT (969420.6631576208 1944715.477095217)
송파구,37.5013465958974,127.106712815366,POINT (965237.8695691918 1944748.3487366375)
송파구,37.5013975232859,127.112376904898,POINT (965738.5361809096 1944751.9217541183)
송파구,37.5014918828,127.101469320883,POINT (964774.4703895658 1944766.4170170983)
송파구,37.5014963716267,127.135512503889,POINT (967783.5093644843 1944754.7173167372)
송파구,37.501505,127.1059,POINT (965166.0991958211 1944766.223153004)
송파구,37.5015068054199,127.109939575195,POINT (965523.1533953925 1944764.9359616311)
송파구,37.5015487670898,127.083518981934,POINT (963187.8876046012 1944779.597862536)
송파구,37.5015983332523,127.148590226437,POINT (968939.475295505 1944761.6328912214)
송파구,37.5016250610352,127.097465515137,POINT (964420.6416792847 1944782.6983651828)
송파구,37.5016403198242,127.098747253418,POINT (964533.9401115812 1944783.9074388938)
송파구,37.5016798324565,127.140476583341,POINT (968222.3560009584 1944773.3833530599)
송파구,37.5017013549805,127.150009155273,POINT (969064.9349653595 1944772.5951064923)
송파구,37.5017443831679,127.143183858771,POINT (968461.675289438 1944779.6341413474)
송파구,37.5017471313477,127.111793518066,POINT (965687.1312175158 1944790.9209769182)
송파구,37.5044097900391,127.102378845215,POINT (964856.2299588681 1945089.7995194006)
송파구,37.501793335697,127.093863784664,POINT (964102.3698473551 1944802.7350501842)
송파구,37.5018466586292,127.102977861728,POINT (964907.9746556424 1944805.213483331)
송파구,37.501895904541,127.090538024902,POINT (963808.4602886382 1944815.388133913)
송파구,37.5019340515137,127.095199584961,POINT (964220.506431862 1944817.837862301)
송파구,37.5019784090938,127.136217710639,POINT (967846.0484409039 1944807.9549556489)
송파구,37.5020243552698,127.147898914424,POINT (968878.5480037857 1944809.125526681)
송파구,37.5020324523132,127.125455661948,POINT (966894.83395886 1944817.6819699286)
송파구,37.5021054996117,127.11599682029,POINT (966058.8171848748 1944829.1553515412)
송파구,37.502124786377,127.086891174316,POINT (963486.2323374322 1944842.189734797)
송파구,37.5021438598633,127.08203125,POINT (963056.6818847927 1944846.2024685526)
송파구,37.5022140409894,127.085376902389,POINT (963352.4322351667 1944852.6805359472)
송파구,37.5022146422003,127.132668319748,POINT (967532.4264201353 1944835.3820084725)
송파구,37.5042308468267,127.102980194577,POINT (964909.2967278861 1945069.722547186)
송파구,37.5022242277335,127.099841624498,POINT (964630.9455955356 1944848.2763135023)
송파구,37.5022277832031,127.144165039062,POINT (968548.6030798429 1944832.935755505)
송파구,37.5022811889648,127.108345031738,POINT (965382.5710849884 1944851.4339973684)
송파구,37.5023352921764,127.144595136805,POINT (968586.6635555098 1944844.719502114)
송파구,37.5023422241211,127.112480163574,POINT (965748.0946653513 1944856.692434955)
송파구,37.5023458091551,127.1141895149,POINT (965899.1821658576 1944856.469425699)
송파구,37.5023536682129,127.106010437012,POINT (965176.2547576232 1944860.3363894764)
송파구,37.5023602984074,127.133147655853,POINT (967574.8569402763 1944851.3763285421)
송파구,37.5023935794505,127.145453493622,POINT (968662.5561571263 1944850.8999193718)
송파구,37.502525514731,127.100949714821,POINT (964729.0292294231 1944881.2862494527)
송파구,37.5025634765625,127.141395568848,POINT (968303.9573420128 1944871.107800752)
송파구,37.5026453802466,127.090869544818,POINT (963838.1242856164 1944898.4100985501)
송파구,37.5026588439941,127.085433959961,POINT (963357.6928236309 1944902.006297536)
송파구,37.5026624216596,127.088953148474,POINT (963668.7469705818 1944901.038826513)
송파구,37.5027923583984,127.110137939453,POINT (965541.2774000355 1944907.4868717322)
송파구,37.5028350425063,127.10869317283,POINT (965413.598041322 1944912.7523729785)
송파구,37.5028457641602,127.097671508789,POINT (964439.4281529356 1944918.0494633473)
송파구,37.5030403137207,127.139579772949,POINT (968143.6662686933 1944924.622767881)
송파구,37.5028470441092,127.08751104487,POINT (963541.3727673822 1944922.0791741326)
송파구,37.5028637036552,127.123161176149,POINT (966692.3978169182 1944910.713333507)
송파구,37.502905,127.111617,POINT (965672.0591634279 1944919.4431781017)
송파구,37.5029360688326,127.115591003687,POINT (966023.3242017544 1944921.4479100115)
송파구,37.5029683021111,127.113518755163,POINT (965840.1787759103 1944925.774137539)
송파구,37.5029873587629,127.1330244742,POINT (967564.2404608493 1944920.9869134894)
송파구,37.5029874684135,127.095492962569,POINT (964246.9399245726 1944934.5960310749)
송파구,37.503093,127.114326,POINT (965911.5855002044 1944939.315835428)
송파구,37.5031338162783,127.135247507346,POINT (967760.7907192423 1944936.471531112)
송파구,37.5031433105469,127.090522766113,POINT (963807.7137262201 1944953.785502737)
송파구,37.5032580738498,127.075984224677,POINT (962522.753323371 1944972.208165378)
송파구,37.503272273236,127.075486505944,POINT (962478.7686301052 1944973.9818180425)
송파구,37.5032844543457,127.096542358398,POINT (964339.8342597105 1944967.146511225)
송파구,37.5033416748047,127.084335327148,POINT (963260.9219604316 1944978.1902337675)
송파구,37.5033569335937,127.125343322754,POINT (966885.4894785034 1944964.66383325)
송파구,37.5033572535115,127.105172178167,POINT (965102.6299773684 1944971.98804617)
송파구,37.5033607415898,127.098796277837,POINT (964539.0870041962 1944974.7584054985)
송파구,37.5035379274367,127.144802850859,POINT (968605.5265107211 1944978.0744599446)
송파구,37.5035559159431,127.110103074882,POINT (965538.5467724707 1944992.2112875523)
송파구,37.5035591125488,127.073783874512,POINT (962328.4225197406 1945006.484974829)
송파구,37.5035629272461,127.080177307129,POINT (962893.5175914501 1945004.36810729)
송파구,37.5035972595215,127.142112731934,POINT (968367.7817483036 1944985.5577647504)
송파구,37.5036223765323,127.09410733601,POINT (964124.7721699188 1945005.5622263935)
송파구,37.5036777600569,127.095458477736,POINT (964244.2211108592 1945011.1924534957)
송파구,37.5037155151367,127.137252807617,POINT (967938.2816367969 1945000.3220507542)
송파구,37.5037401176004,127.088305057585,POINT (963611.9868596762 1945020.852524122)
송파구,37.5037462945073,127.140703191157,POINT (968243.2608002671 1945002.5669056715)
송파구,37.503776550293,127.074073791504,POINT (962354.1564521624 1945030.4922680692)
송파구,37.5038261413574,127.133003234863,POINT (967562.7260705654 1945014.0515437431)
송파구,37.5038800193071,127.111125002416,POINT (965629.0198651894 1945027.7946850462)
송파구,37.503914119554,127.100050827977,POINT (964650.2334351037 1945035.6800660582)
송파구,37.5039310525209,127.091496871313,POINT (963894.1912776579 1945040.8061406892)
송파구,37.503951086652,127.082149578029,POINT (963068.0309022544 1945046.656037671)
송파구,37.5040473937988,127.113433837891,POINT (965833.1649400452 1945045.5230299886)
송파구,37.5040494758334,127.076855104546,POINT (962600.122445857 1945059.6626178315)
송파구,37.5040544972564,127.106008537371,POINT (965176.8768248911 1945049.0328286097)
송파구,37.5041073816443,127.078852175927,POINT (962776.66420146 1945065.2950973357)
송파구,37.5041580200195,127.134902954102,POINT (967730.7775648058 1945050.2181620675)
송파구,37.5042114257812,127.107414245605,POINT (965301.194155078 1945065.9237817056)
송파구,37.5042724609375,127.108695983887,POINT (965414.5095820669 1945072.2234064161)
송파구,37.5043005170148,127.110142506623,POINT (965542.3742193313 1945074.805413861)
송파구,37.504309316505,127.10048315201,POINT (964688.6309692627 1945079.3622635372)
송파구,37.5017433166504,127.107894897461,POINT (965342.5360311778 1944791.9263054146)
송파구,37.5043296813965,127.096542358398,POINT (964340.3314006409 1945083.1075879526)
송파구,37.5044059753417,127.112525939941,POINT (965753.0834229345 1945085.635287887)
송파구,37.5044098468238,127.111814330132,POINT (965690.1892704212 1945086.3240052997)
송파구,37.5044136047363,127.080581665039,POINT (962929.6779853452 1945098.5858813953)
송파구,37.504438,127.109722,POINT (965505.270770079 1945090.2122954193)
송파구,37.5044784545898,127.103858947754,POINT (964987.0815249775 1945096.8656930716)
송파구,37.5045378313205,127.093127816916,POINT (964038.6351235545 1945107.4997916867)
송파구,37.5045583571595,127.098782192785,POINT (964538.4085341768 1945107.6312888837)
송파구,37.5045801211435,127.138067366736,POINT (968010.6462944204 1945095.9670950759)
송파구,37.5046005249023,127.089019775391,POINT (963675.5749631093 1945116.0329797422)
송파구,37.5008087158203,127.093063354492,POINT (964031.1486660563 1944693.8035859715)
송파구,37.504638671875,127.114540100098,POINT (965931.2115270209 1945110.7203540914)
송파구,37.5046693815061,127.085020019879,POINT (963322.089255344 1945125.2235577307)
송파구,37.5047416687012,127.097686767578,POINT (964441.676026052 1945128.381847)
송파구,37.5047690321217,127.077801784338,POINT (962684.1537638048 1945139.1169153382)
송파구,37.504823,127.095664,POINT (964262.9323677397 1945138.1712503762)
송파구,37.5049362182617,127.08309173584,POINT (963151.788676667 1945155.5806539669)
송파구,37.5049781799316,127.130172729492,POINT (967313.0511807482 1945142.8419147732)
송파구,37.5050081368372,127.087839975953,POINT (963571.4961574988 1945161.7109139587)
송파구,37.505012512207,127.090087890625,POINT (963770.179680995 1945161.328534721)
송파구,37.5050258481745,127.099818615731,POINT (964630.2336031267 1945159.1063069631)
송파구,37.5050277709961,127.091506958008,POINT (963895.61095106 1945162.4760165566)
